Player,Nation,Squad,Comp,Pos,season,source_file,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls_per90,Ast_per90,G+A_per90,G-PK_per90,PK_per90,PKatt_per90,CrdY_per90,CrdR_per90,xG_per90,npxG_per90,xAG_per90,npxG+xAG_per90,PrgC_per90,PrgP_per90,PrgR_per90,start_rate
Mohamed Ali Cho,FRA,Nice,Ligue 1,FW,2023_2024,top5-players.csv,19.0,2004.0,17,11,861,9.6,1,2,3,1,0,0,2,0,1.1,1.1,2.0,3.1,48.0,25.0,77.0,0.10416666666666667,0.20833333333333334,0.3125,0.10416666666666667,0.0,0.0,0.20833333333333334,0.0,0.11458333333333334,0.11458333333333334,0.20833333333333334,0.3229166666666667,5.0,2.604166666666667,8.020833333333334,0.6470588235294118
Faride Alidou,GER,Köln,Bundesliga,FW,2023_2024,top5-players.csv,22.0,2001.0,26,14,1282,14.2,4,0,4,4,0,0,4,0,3.0,3.0,0.6,3.6,51.0,33.0,95.0,0.28169014084507044,0.0,0.28169014084507044,0.28169014084507044,0.0,0.0,0.28169014084507044,0.0,0.21126760563380284,0.21126760563380284,0.04225352112676056,0.2535211267605634,3.591549295774648,2.323943661971831,6.690140845070423,0.5384615384615384
Nabil Alioui,FRA,Le Havre,Ligue 1,MF,2023_2024,top5-players.csv,24.0,1999.0,18,12,1009,11.2,4,1,5,4,0,0,1,0,2.4,2.4,2.2,4.6,22.0,43.0,72.0,0.35714285714285715,0.08928571428571429,0.44642857142857145,0.35714285714285715,0.0,0.0,0.08928571428571429,0.0,0.2142857142857143,0.2142857142857143,0.19642857142857145,0.4107142857142857,1.9642857142857144,3.8392857142857144,6.428571428571429,0.6666666666666666
Alisson,BRA,Liverpool,Premier League,GK,2023_2024,top5-players.csv,30.0,1992.0,28,28,2520,28.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.17857142857142858,0.0,1.0
Tadeo Allende,ARG,Celta Vigo,La Liga,MF,2023_2024,top5-players.csv,24.0,1999.0,10,2,336,3.7,1,0,1,1,0,0,1,0,1.2,1.2,0.4,1.6,9.0,7.0,25.0,0.27027027027027023,0.0,0.27027027027027023,0.27027027027027023,0.0,0.0,0.27027027027027023,0.0,0.3243243243243243,0.3243243243243243,0.10810810810810811,0.43243243243243246,2.4324324324324325,1.8918918918918919,6.756756756756756,0.2
Jim Allevinah,GAB,Clermont Foot,Ligue 1,MF,2023_2024,top5-players.csv,28.0,1995.0,29,22,1861,20.7,2,1,3,2,0,0,1,0,2.6,2.6,1.2,3.8,87.0,52.0,120.0,0.0966183574879227,0.04830917874396135,0.14492753623188406,0.0966183574879227,0.0,0.0,0.04830917874396135,0.0,0.12560386473429952,0.12560386473429952,0.057971014492753624,0.18357487922705315,4.202898550724638,2.5120772946859904,5.797101449275362,0.7586206896551724
Domingos André Ribeiro Almeida,POR,Valencia,La Liga,FW,2023_2024,top5-players.csv,23.0,2000.0,18,12,965,10.7,2,1,3,2,0,0,0,0,0.6,0.6,1.2,1.8,24.0,50.0,33.0,0.1869158878504673,0.09345794392523366,0.28037383177570097,0.1869158878504673,0.0,0.0,0.0,0.0,0.056074766355140186,0.056074766355140186,0.11214953271028037,0.16822429906542058,2.2429906542056077,4.672897196261682,3.0841121495327104,0.6666666666666666
Miguel Almirón,PAR,Newcastle Utd,Premier League,FW,2023_2024,top5-players.csv,29.0,1994.0,33,23,1937,21.5,3,1,4,3,0,0,2,0,4.5,4.5,2.6,7.2,78.0,78.0,162.0,0.13953488372093023,0.046511627906976744,0.18604651162790697,0.13953488372093023,0.0,0.0,0.09302325581395349,0.0,0.20930232558139536,0.20930232558139536,0.12093023255813953,0.33488372093023255,3.627906976744186,3.627906976744186,7.534883720930233,0.696969696969697
Pontus Almqvist,SWE,Lecce,Serie A,FW,2023_2024,top5-players.csv,24.0,1999.0,30,25,2107,23.4,2,1,3,2,0,0,5,0,2.3,2.3,2.7,5.0,72.0,32.0,137.0,0.08547008547008547,0.042735042735042736,0.12820512820512822,0.08547008547008547,0.0,0.0,0.2136752136752137,0.0,0.09829059829059829,0.09829059829059829,0.1153846153846154,0.2136752136752137,3.076923076923077,1.3675213675213675,5.854700854700855,0.8333333333333334
Marcos Alonso,ESP,Barcelona,La Liga,DF,2023_2024,top5-players.csv,32.0,1990.0,5,3,252,2.8,0,0,0,0,0,0,0,0,0.1,0.1,0.5,0.6,11.0,14.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428572,0.03571428571428572,0.17857142857142858,0.2142857142857143,3.928571428571429,5.0,11.785714285714286,0.6
Adrià Altimira,ESP,Villarreal,La Liga,DF,2023_2024,top5-players.csv,22.0,2001.0,11,10,775,8.6,0,0,0,0,0,0,3,0,0.0,0.0,0.1,0.1,10.0,29.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3488372093023256,0.0,0.0,0.0,0.011627906976744188,0.011627906976744188,1.1627906976744187,3.372093023255814,1.744186046511628,0.9090909090909091
Sergi Altimira,ESP,Betis,La Liga,MF,2023_2024,top5-players.csv,21.0,2001.0,14,6,568,6.3,1,0,1,1,0,0,1,0,0.2,0.2,0.3,0.5,10.0,31.0,8.0,0.15873015873015872,0.0,0.15873015873015872,0.15873015873015872,0.0,0.0,0.15873015873015872,0.0,0.03174603174603175,0.03174603174603175,0.047619047619047616,0.07936507936507936,1.5873015873015874,4.920634920634921,1.2698412698412698,0.42857142857142855
Edson Álvarez,MEX,West Ham,Premier League,MF,2023_2024,top5-players.csv,25.0,1997.0,31,28,2377,26.4,1,1,2,1,0,0,11,0,1.3,1.3,0.6,1.9,20.0,91.0,26.0,0.03787878787878788,0.03787878787878788,0.07575757575757576,0.03787878787878788,0.0,0.0,0.4166666666666667,0.0,0.04924242424242425,0.04924242424242425,0.022727272727272728,0.07196969696969698,0.7575757575757576,3.4469696969696972,0.9848484848484849,0.9032258064516129
Gastón Álvarez,URU,Getafe,La Liga,DF,2023_2024,top5-players.csv,23.0,2000.0,34,29,2537,28.2,2,0,2,2,0,0,7,0,0.7,0.7,0.6,1.4,11.0,63.0,40.0,0.07092198581560284,0.0,0.07092198581560284,0.07092198581560284,0.0,0.0,0.24822695035460993,0.0,0.02482269503546099,0.02482269503546099,0.02127659574468085,0.04964539007092198,0.3900709219858156,2.2340425531914896,1.4184397163120568,0.8529411764705882
Hugo Álvarez,ESP,Celta Vigo,La Liga,MF,2023_2024,top5-players.csv,20.0,2003.0,12,8,762,8.5,1,1,2,1,0,0,1,0,1.0,1.0,1.5,2.6,36.0,34.0,80.0,0.11764705882352941,0.11764705882352941,0.23529411764705882,0.11764705882352941,0.0,0.0,0.11764705882352941,0.0,0.11764705882352941,0.11764705882352941,0.17647058823529413,0.3058823529411765,4.235294117647059,4.0,9.411764705882353,0.6666666666666666
Julián Álvarez,ARG,Manchester City,Premier League,MF,2023_2024,top5-players.csv,23.0,2000.0,36,31,2647,29.4,11,8,19,9,2,2,2,0,13.0,11.5,6.4,17.9,64.0,103.0,180.0,0.3741496598639456,0.272108843537415,0.6462585034013606,0.30612244897959184,0.06802721088435375,0.06802721088435375,0.06802721088435375,0.0,0.44217687074829937,0.39115646258503406,0.217687074829932,0.608843537414966,2.17687074829932,3.503401360544218,6.122448979591837,0.8611111111111112
Yeray Álvarez,ESP,Athletic Club,La Liga,DF,2023_2024,top5-players.csv,28.0,1995.0,19,14,1152,12.8,0,0,0,0,0,0,1,1,0.3,0.3,0.1,0.4,13.0,55.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078125,0.078125,0.023437499999999997,0.023437499999999997,0.0078125,0.03125,1.015625,4.296875,0.15625,0.7368421052631579
Skelly Alvero,FRA,Lyon,Ligue 1,MF,2023_2024,top5-players.csv,21.0,2002.0,8,6,426,4.7,1,0,1,1,0,0,2,0,0.4,0.4,0.0,0.4,3.0,27.0,13.0,0.2127659574468085,0.0,0.2127659574468085,0.2127659574468085,0.0,0.0,0.425531914893617,0.0,0.0851063829787234,0.0851063829787234,0.0,0.0851063829787234,0.6382978723404255,5.74468085106383,2.7659574468085104,0.75
Skelly Alvero,FRA,Werder Bremen,Bundesliga,MF,2023_2024,top5-players.csv,21.0,2002.0,6,1,123,1.4,1,0,1,1,0,0,1,0,0.3,0.3,0.0,0.4,1.0,9.0,6.0,0.7142857142857143,0.0,0.7142857142857143,0.7142857142857143,0.0,0.0,0.7142857142857143,0.0,0.2142857142857143,0.2142857142857143,0.0,0.28571428571428575,0.7142857142857143,6.428571428571429,4.285714285714286,0.16666666666666666
Papa Amadou Diallo,SEN,Metz,Ligue 1,FW,2023_2024,top5-players.csv,19.0,2004.0,16,9,889,9.9,2,1,3,2,0,0,1,0,2.6,2.6,0.9,3.5,25.0,30.0,65.0,0.20202020202020202,0.10101010101010101,0.30303030303030304,0.20202020202020202,0.0,0.0,0.10101010101010101,0.0,0.26262626262626265,0.26262626262626265,0.09090909090909091,0.35353535353535354,2.525252525252525,3.0303030303030303,6.565656565656566,0.5625
Selim Amallah,MAR,Valencia,La Liga,FW,2023_2024,top5-players.csv,26.0,1996.0,20,7,604,6.7,0,1,1,0,0,0,5,1,0.4,0.4,0.3,0.8,7.0,21.0,36.0,0.0,0.14925373134328357,0.14925373134328357,0.0,0.0,0.0,0.7462686567164178,0.14925373134328357,0.05970149253731343,0.05970149253731343,0.04477611940298507,0.11940298507462686,1.044776119402985,3.134328358208955,5.3731343283582085,0.35
Amath,SEN,Mallorca,La Liga,FW,2023_2024,top5-players.csv,27.0,1996.0,15,3,394,4.4,0,0,0,0,0,0,2,0,1.6,1.6,0.4,1.9,19.0,13.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45454545454545453,0.0,0.36363636363636365,0.36363636363636365,0.09090909090909091,0.43181818181818177,4.3181818181818175,2.954545454545454,6.8181818181818175,0.2
Jordan Amavi,FRA,Brest,Ligue 1,DF,2023_2024,top5-players.csv,29.0,1994.0,2,1,91,1.0,1,0,1,1,0,0,1,0,0.1,0.1,0.0,0.1,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,0.0,2.0,1.0,0.5
Zeki Amdouni,SUI,Burnley,Premier League,FW,2023_2024,top5-players.csv,22.0,2000.0,34,27,1953,21.7,5,1,6,4,1,1,2,0,5.8,5.0,1.4,6.5,63.0,49.0,93.0,0.2304147465437788,0.04608294930875576,0.2764976958525346,0.18433179723502305,0.04608294930875576,0.04608294930875576,0.09216589861751152,0.0,0.2672811059907834,0.2304147465437788,0.06451612903225806,0.2995391705069125,2.903225806451613,2.2580645161290325,4.285714285714286,0.7941176470588235
Kelvin Amian,FRA,Nantes,Ligue 1,DF,2023_2024,top5-players.csv,25.0,1998.0,12,11,798,8.9,0,1,1,0,0,0,2,0,0.1,0.1,0.6,0.6,12.0,28.0,21.0,0.0,0.11235955056179775,0.11235955056179775,0.0,0.0,0.0,0.2247191011235955,0.0,0.011235955056179775,0.011235955056179775,0.06741573033707865,0.06741573033707865,1.348314606741573,3.1460674157303368,2.359550561797753,0.9166666666666666
Bruno Amione,ARG,Hellas Verona,Serie A,DF,2023_2024,top5-players.csv,21.0,2002.0,10,7,579,6.4,0,0,0,0,0,0,2,0,0.3,0.3,0.0,0.3,2.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3125,0.0,0.04687499999999999,0.04687499999999999,0.0,0.04687499999999999,0.3125,2.65625,0.3125,0.7
Michael Amir Murillo,PAN,Marseille,Ligue 1,DF,2023_2024,top5-players.csv,27.0,1996.0,16,10,997,11.1,3,2,5,3,0,0,3,0,0.8,0.8,1.2,2.0,6.0,35.0,52.0,0.2702702702702703,0.1801801801801802,0.45045045045045046,0.2702702702702703,0.0,0.0,0.2702702702702703,0.0,0.07207207207207207,0.07207207207207207,0.10810810810810811,0.1801801801801802,0.5405405405405406,3.1531531531531534,4.684684684684685,0.625
Nadiem Amiri,GER,Mainz 05,Bundesliga,MF,2023_2024,top5-players.csv,26.0,1996.0,15,15,1315,14.6,1,4,5,1,0,1,5,0,2.2,1.4,4.3,5.7,16.0,88.0,22.0,0.0684931506849315,0.273972602739726,0.3424657534246575,0.0684931506849315,0.0,0.0684931506849315,0.3424657534246575,0.0,0.15068493150684933,0.0958904109589041,0.2945205479452055,0.3904109589041096,1.095890410958904,6.027397260273973,1.5068493150684932,1.0
Sofyan Amrabat,MAR,Manchester Utd,Premier League,MF,2023_2024,top5-players.csv,26.0,1996.0,21,10,938,10.4,0,0,0,0,0,0,6,0,0.1,0.1,0.3,0.4,6.0,66.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5769230769230769,0.0,0.009615384615384616,0.009615384615384616,0.028846153846153844,0.038461538461538464,0.5769230769230769,6.346153846153846,0.9615384615384615,0.47619047619047616
Joachim Andersen,DEN,Crystal Palace,Premier League,DF,2023_2024,top5-players.csv,27.0,1996.0,38,38,3415,37.9,2,3,5,2,0,0,7,0,1.7,1.7,2.8,4.5,21.0,147.0,10.0,0.052770448548812667,0.079155672823219,0.13192612137203166,0.052770448548812667,0.0,0.0,0.18469656992084432,0.0,0.044854881266490766,0.044854881266490766,0.07387862796833773,0.1187335092348285,0.554089709762533,3.878627968337731,0.2638522427440633,1.0
Elliot Anderson,SCO,Newcastle Utd,Premier League,MF,2023_2024,top5-players.csv,20.0,2002.0,21,10,1027,11.4,0,2,2,0,0,0,3,0,1.5,1.5,1.9,3.5,37.0,57.0,70.0,0.0,0.17543859649122806,0.17543859649122806,0.0,0.0,0.0,0.2631578947368421,0.0,0.13157894736842105,0.13157894736842105,0.16666666666666666,0.30701754385964913,3.245614035087719,5.0,6.140350877192982,0.47619047619047616
Felipe Anderson,BRA,Lazio,Serie A,FW,2023_2024,top5-players.csv,30.0,1993.0,38,33,2770,30.8,5,6,11,5,0,0,3,0,4.4,4.4,6.3,10.7,108.0,126.0,226.0,0.16233766233766234,0.19480519480519481,0.35714285714285715,0.16233766233766234,0.0,0.0,0.09740259740259741,0.0,0.14285714285714288,0.14285714285714288,0.20454545454545453,0.3474025974025974,3.5064935064935066,4.090909090909091,7.337662337662337,0.868421052631579
Benjamin André,FRA,Lille,Ligue 1,MF,2023_2024,top5-players.csv,32.0,1990.0,30,29,2570,28.6,4,0,4,4,0,0,8,0,2.6,2.6,1.3,3.9,19.0,180.0,37.0,0.13986013986013984,0.0,0.13986013986013984,0.13986013986013984,0.0,0.0,0.2797202797202797,0.0,0.09090909090909091,0.09090909090909091,0.045454545454545456,0.13636363636363635,0.6643356643356643,6.293706293706293,1.2937062937062938,0.9666666666666667
Komnen Andrić,SRB,Clermont Foot,Ligue 1,FW,2023_2024,top5-players.csv,28.0,1995.0,7,1,169,1.9,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.2,0.0,5.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052631578947368425,0.052631578947368425,0.10526315789473685,0.10526315789473685,0.0,2.6315789473684212,12.631578947368421,0.14285714285714285
Robert Andrich,GER,Leverkusen,Bundesliga,MF,2023_2024,top5-players.csv,28.0,1994.0,28,18,1690,18.8,4,2,6,4,0,0,4,0,1.7,1.7,1.8,3.5,20.0,97.0,14.0,0.2127659574468085,0.10638297872340426,0.3191489361702127,0.2127659574468085,0.0,0.0,0.2127659574468085,0.0,0.09042553191489361,0.09042553191489361,0.09574468085106383,0.18617021276595744,1.0638297872340425,5.159574468085106,0.7446808510638298,0.6428571428571429
Miguel Ángel Rubio,ESP,Granada,La Liga,DF,2023_2024,top5-players.csv,25.0,1998.0,19,17,1560,17.3,1,0,1,1,0,0,5,0,0.8,0.8,0.1,0.9,7.0,27.0,1.0,0.057803468208092484,0.0,0.057803468208092484,0.057803468208092484,0.0,0.0,0.2890173410404624,0.0,0.046242774566473986,0.046242774566473986,0.005780346820809248,0.05202312138728324,0.40462427745664736,1.560693641618497,0.057803468208092484,0.8947368421052632
Angeliño,ESP,Roma,Serie A,DF,2023_2024,top5-players.csv,26.0,1997.0,16,14,1141,12.7,0,1,1,0,0,0,2,0,0.2,0.2,1.6,1.7,12.0,40.0,55.0,0.0,0.07874015748031496,0.07874015748031496,0.0,0.0,0.0,0.15748031496062992,0.0,0.015748031496062995,0.015748031496062995,0.12598425196850396,0.13385826771653545,0.9448818897637796,3.1496062992125986,4.330708661417323,0.875
Fabrizio Angileri,ARG,Getafe,La Liga,DF,2023_2024,top5-players.csv,29.0,1994.0,11,2,164,1.8,0,0,0,0,0,0,2,1,0.0,0.0,1.3,1.3,2.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1111111111111112,0.5555555555555556,0.0,0.0,0.7222222222222222,0.7222222222222222,1.1111111111111112,3.888888888888889,3.333333333333333,0.18181818181818182
Jaidon Anthony,ENG,Bournemouth,Premier League,FW,2023_2024,top5-players.csv,23.0,1999.0,3,2,152,1.7,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,2.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5882352941176471,0.0,0.05882352941176471,0.05882352941176471,0.0,0.05882352941176471,1.1764705882352942,4.705882352941177,5.294117647058823,0.6666666666666666
Waldemar Anton,GER,Stuttgart,Bundesliga,DF,2023_2024,top5-players.csv,27.0,1996.0,33,32,2886,32.1,0,3,3,0,0,0,7,0,1.7,1.7,1.0,2.7,38.0,172.0,15.0,0.0,0.09345794392523364,0.09345794392523364,0.0,0.0,0.0,0.21806853582554517,0.0,0.0529595015576324,0.0529595015576324,0.03115264797507788,0.08411214953271028,1.1838006230529594,5.358255451713395,0.4672897196261682,0.9696969696969697
Michail Antonio,JAM,West Ham,Premier League,FW,2023_2024,top5-players.csv,33.0,1990.0,26,21,1695,18.8,6,2,8,6,0,0,6,0,5.8,5.8,0.9,6.7,48.0,22.0,104.0,0.3191489361702127,0.10638297872340426,0.425531914893617,0.3191489361702127,0.0,0.0,0.3191489361702127,0.0,0.30851063829787234,0.30851063829787234,0.047872340425531915,0.35638297872340424,2.553191489361702,1.1702127659574468,5.531914893617021,0.8076923076923077
Antony,BRA,Manchester Utd,Premier League,FW,2023_2024,top5-players.csv,23.0,2000.0,29,15,1324,14.7,1,1,2,1,0,0,5,0,3.4,3.4,2.8,6.1,53.0,64.0,149.0,0.06802721088435375,0.06802721088435375,0.1360544217687075,0.06802721088435375,0.0,0.0,0.3401360544217687,0.0,0.23129251700680273,0.23129251700680273,0.19047619047619047,0.41496598639455784,3.6054421768707483,4.35374149659864,10.136054421768709,0.5172413793103449
Christopher Antwi-Adjei,GHA,Bochum,Bundesliga,FW,2023_2024,top5-players.csv,29.0,1994.0,25,11,1216,13.5,2,2,4,2,0,0,5,0,2.2,2.2,3.5,5.7,50.0,28.0,138.0,0.14814814814814814,0.14814814814814814,0.2962962962962963,0.14814814814814814,0.0,0.0,0.37037037037037035,0.0,0.16296296296296298,0.16296296296296298,0.25925925925925924,0.4222222222222222,3.7037037037037037,2.074074074074074,10.222222222222221,0.44
Houssem Aouar,ALG,Roma,Serie A,MF,2023_2024,top5-players.csv,25.0,1998.0,16,9,756,8.4,4,0,4,4,0,0,3,0,2.3,2.3,0.5,2.8,17.0,26.0,59.0,0.47619047619047616,0.0,0.47619047619047616,0.47619047619047616,0.0,0.0,0.35714285714285715,0.0,0.2738095238095238,0.2738095238095238,0.05952380952380952,0.3333333333333333,2.0238095238095237,3.095238095238095,7.023809523809524,0.5625
Mauro Arambarri,URU,Getafe,La Liga,MF,2023_2024,top5-players.csv,27.0,1995.0,7,3,339,3.8,0,0,0,0,0,0,2,0,0.5,0.5,0.0,0.6,2.0,20.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5263157894736842,0.0,0.13157894736842105,0.13157894736842105,0.0,0.15789473684210525,0.5263157894736842,5.2631578947368425,1.5789473684210527,0.42857142857142855
Jon Aramburu,VEN,Real Sociedad,La Liga,DF,2023_2024,top5-players.csv,21.0,2002.0,11,5,543,6.0,0,0,0,0,0,0,3,0,0.1,0.1,0.0,0.1,6.0,26.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.016666666666666666,0.016666666666666666,0.0,0.016666666666666666,1.0,4.333333333333333,4.166666666666667,0.45454545454545453
Julian Araujo,MEX,Las Palmas,La Liga,DF,2023_2024,top5-players.csv,21.0,2001.0,25,15,1462,16.2,1,0,1,1,0,0,5,0,0.7,0.7,1.2,1.9,23.0,74.0,47.0,0.0617283950617284,0.0,0.0617283950617284,0.0617283950617284,0.0,0.0,0.308641975308642,0.0,0.043209876543209874,0.043209876543209874,0.07407407407407407,0.11728395061728394,1.4197530864197532,4.567901234567901,2.9012345679012346,0.6
Ronald Araújo,URU,Barcelona,La Liga,DF,2023_2024,top5-players.csv,24.0,1999.0,25,21,1997,22.2,1,2,3,1,0,0,6,0,2.1,2.1,1.4,3.5,24.0,101.0,11.0,0.04504504504504505,0.0900900900900901,0.13513513513513514,0.04504504504504505,0.0,0.0,0.2702702702702703,0.0,0.0945945945945946,0.0945945945945946,0.06306306306306306,0.15765765765765766,1.0810810810810811,4.54954954954955,0.4954954954954955,0.84
Oliver Arblaster,ENG,Sheffield Utd,Premier League,MF,2023_2024,top5-players.csv,19.0,2004.0,12,11,943,10.5,0,0,0,0,0,0,2,0,0.0,0.0,0.7,0.8,13.0,43.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19047619047619047,0.0,0.0,0.0,0.06666666666666667,0.0761904761904762,1.2380952380952381,4.095238095238095,0.38095238095238093,0.9166666666666666
Cameron Archer,ENG,Sheffield Utd,Premier League,FW,2023_2024,top5-players.csv,22.0,2001.0,29,21,1832,20.4,4,1,5,4,0,0,1,0,5.5,5.5,2.8,8.3,33.0,15.0,113.0,0.19607843137254904,0.04901960784313726,0.2450980392156863,0.19607843137254904,0.0,0.0,0.04901960784313726,0.0,0.26960784313725494,0.26960784313725494,0.13725490196078433,0.40686274509803927,1.6176470588235294,0.7352941176470589,5.5392156862745106,0.7241379310344828
Alphonse Areola,FRA,West Ham,Premier League,GK,2023_2024,top5-players.csv,30.0,1993.0,31,31,2699,30.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,1.0
Adu Ares,ESP,Athletic Club,La Liga,FW,2023_2024,top5-players.csv,21.0,2001.0,12,2,265,2.9,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,13.0,3.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6896551724137931,0.0,0.034482758620689655,0.034482758620689655,0.0,0.034482758620689655,4.482758620689656,1.0344827586206897,13.448275862068966,0.16666666666666666
Jesús Areso,ESP,Osasuna,La Liga,DF,2023_2024,top5-players.csv,24.0,1999.0,37,29,2660,29.6,1,6,7,1,0,0,3,0,0.2,0.2,3.6,3.8,78.0,106.0,180.0,0.03378378378378378,0.2027027027027027,0.23648648648648649,0.03378378378378378,0.0,0.0,0.10135135135135134,0.0,0.006756756756756757,0.006756756756756757,0.12162162162162161,0.12837837837837837,2.635135135135135,3.5810810810810807,6.081081081081081,0.7837837837837838
Matias Arezo,URU,Granada,La Liga,FW,2023_2024,top5-players.csv,20.0,2002.0,14,3,369,4.1,0,0,0,0,0,0,1,0,1.2,1.2,0.1,1.2,6.0,5.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24390243902439027,0.0,0.29268292682926833,0.29268292682926833,0.02439024390243903,0.29268292682926833,1.4634146341463417,1.2195121951219514,4.146341463414634,0.21428571428571427
Yoël Armougom,FRA,Clermont Foot,Ligue 1,DF,2023_2024,top5-players.csv,25.0,1998.0,5,2,234,2.6,0,0,0,0,0,0,1,0,0.0,0.0,0.3,0.3,6.0,12.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3846153846153846,0.0,0.0,0.0,0.11538461538461538,0.11538461538461538,2.3076923076923075,4.615384615384615,9.615384615384615,0.4
José Arnaiz,ESP,Osasuna,La Liga,FW,2023_2024,top5-players.csv,28.0,1995.0,26,9,929,10.3,2,1,3,2,0,0,3,0,1.7,1.7,1.8,3.5,23.0,11.0,85.0,0.1941747572815534,0.0970873786407767,0.2912621359223301,0.1941747572815534,0.0,0.0,0.2912621359223301,0.0,0.16504854368932037,0.16504854368932037,0.17475728155339806,0.3398058252427184,2.233009708737864,1.0679611650485437,8.252427184466018,0.34615384615384615
Hákon Arnar Haraldsson,ISL,Lille,Ligue 1,FW,2023_2024,top5-players.csv,20.0,2003.0,26,15,1284,14.3,2,0,2,2,0,0,5,0,0.8,0.8,1.5,2.2,25.0,48.0,90.0,0.13986013986013984,0.0,0.13986013986013984,0.13986013986013984,0.0,0.0,0.34965034965034963,0.0,0.055944055944055944,0.055944055944055944,0.1048951048951049,0.15384615384615385,1.7482517482517481,3.3566433566433567,6.293706293706293,0.5769230769230769
Marko Arnautović,AUT,Inter,Serie A,FW,2023_2024,top5-players.csv,34.0,1989.0,27,5,801,8.9,5,3,8,5,0,0,0,0,5.0,5.0,2.6,7.6,12.0,20.0,77.0,0.5617977528089887,0.33707865168539325,0.898876404494382,0.5617977528089887,0.0,0.0,0.0,0.0,0.5617977528089887,0.5617977528089887,0.29213483146067415,0.8539325842696629,1.348314606741573,2.2471910112359548,8.651685393258427,0.18518518518518517
Maximilian Arnold,GER,Wolfsburg,Bundesliga,MF,2023_2024,top5-players.csv,29.0,1994.0,30,27,2506,27.8,2,1,3,2,0,0,9,0,1.0,1.0,3.9,4.9,20.0,143.0,19.0,0.07194244604316546,0.03597122302158273,0.1079136690647482,0.07194244604316546,0.0,0.0,0.3237410071942446,0.0,0.03597122302158273,0.03597122302158273,0.14028776978417265,0.1762589928057554,0.7194244604316546,5.143884892086331,0.6834532374100719,0.9
Sergio Arribas,ESP,Almería,La Liga,MF,2023_2024,top5-players.csv,21.0,2001.0,34,22,2047,22.7,9,4,13,9,0,0,1,0,8.6,8.6,3.7,12.2,56.0,81.0,94.0,0.39647577092511016,0.1762114537444934,0.5726872246696035,0.39647577092511016,0.0,0.0,0.04405286343612335,0.0,0.3788546255506608,0.3788546255506608,0.1629955947136564,0.5374449339207048,2.4669603524229076,3.5682819383259914,4.140969162995595,0.6470588235294118
